bars,symbol,next_page_token
"{'t': '2017-01-03T17:34:00Z', 'o': 224.34, 'h': 224.36, 'l': 224.2799, 'c': 224.32, 'v': 241270, 'n': 671, 'vw': 224.284206}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:35:00Z', 'o': 224.32, 'h': 224.32, 'l': 224.25, 'c': 224.28, 'v': 92239, 'n': 570, 'vw': 224.282275}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:36:00Z', 'o': 224.28, 'h': 224.29, 'l': 224.2, 'c': 224.22, 'v': 124175, 'n': 731, 'vw': 224.234293}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:37:00Z', 'o': 224.2, 'h': 224.26, 'l': 224.2, 'c': 224.26, 'v': 187504, 'n': 872, 'vw': 224.236881}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:38:00Z', 'o': 224.26, 'h': 224.27, 'l': 224.17, 'c': 224.17, 'v': 67597, 'n': 284, 'vw': 224.224258}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:39:00Z', 'o': 224.17, 'h': 224.18, 'l': 224.13, 'c': 224.145, 'v': 78577, 'n': 376, 'vw': 224.15872}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:40:00Z', 'o': 224.145, 'h': 224.1556, 'l': 224.11, 'c': 224.14, 'v': 93443, 'n': 495, 'vw': 224.135035}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:41:00Z', 'o': 224.15, 'h': 224.15, 'l': 224.06, 'c': 224.07, 'v': 129232, 'n': 570, 'vw': 224.112018}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:42:00Z', 'o': 224.07, 'h': 224.09, 'l': 224.015, 'c': 224.0356, 'v': 147581, 'n': 736, 'vw': 224.057821}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:43:00Z', 'o': 224.0339, 'h': 224.05, 'l': 224.01, 'c': 224.01, 'v': 82622, 'n': 518, 'vw': 224.029467}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:44:00Z', 'o': 224.01, 'h': 224.02, 'l': 223.96, 'c': 223.98, 'v': 91917, 'n': 494, 'vw': 223.988745}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:45:00Z', 'o': 223.98, 'h': 224, 'l': 223.97, 'c': 223.97, 'v': 59899, 'n': 332, 'vw': 223.990239}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:46:00Z', 'o': 223.96, 'h': 224.04, 'l': 223.93, 'c': 224.04, 'v': 646400, 'n': 837, 'vw': 223.440663}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:47:00Z', 'o': 224.034, 'h': 224.07, 'l': 224.034, 'c': 224.04, 'v': 112672, 'n': 320, 'vw': 224.062511}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:48:00Z', 'o': 224.0365, 'h': 224.12, 'l': 224.03, 'c': 224.11, 'v': 68822, 'n': 419, 'vw': 224.063604}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:49:00Z', 'o': 224.11, 'h': 224.21, 'l': 224.06, 'c': 224.2, 'v': 247896, 'n': 1052, 'vw': 224.145635}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:50:00Z', 'o': 224.2, 'h': 224.22, 'l': 224.09, 'c': 224.1, 'v': 106637, 'n': 417, 'vw': 224.194638}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:51:00Z', 'o': 224.095, 'h': 224.12, 'l': 224.06, 'c': 224.08, 'v': 82137, 'n': 490, 'vw': 224.090472}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:52:00Z', 'o': 224.09, 'h': 224.14, 'l': 224.08, 'c': 224.12, 'v': 68851, 'n': 374, 'vw': 224.11417}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:53:00Z', 'o': 224.115, 'h': 224.115, 'l': 224.07, 'c': 224.08, 'v': 33051, 'n': 188, 'vw': 224.092211}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:54:00Z', 'o': 224.085, 'h': 224.13, 'l': 224.08, 'c': 224.12, 'v': 88424, 'n': 407, 'vw': 224.098566}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:55:00Z', 'o': 224.13, 'h': 224.23, 'l': 224.125, 'c': 224.22, 'v': 72009, 'n': 352, 'vw': 224.181398}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:56:00Z', 'o': 224.215, 'h': 224.24, 'l': 224.185, 'c': 224.24, 'v': 93354, 'n': 392, 'vw': 224.220709}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:57:00Z', 'o': 224.24, 'h': 224.25, 'l': 224.19, 'c': 224.19, 'v': 74820, 'n': 378, 'vw': 224.225142}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:58:00Z', 'o': 224.19, 'h': 224.2, 'l': 224.17, 'c': 224.17, 'v': 87722, 'n': 424, 'vw': 224.184023}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T17:59:00Z', 'o': 224.18, 'h': 224.24, 'l': 224.16, 'c': 224.23, 'v': 85728, 'n': 469, 'vw': 224.193315}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:00:00Z', 'o': 224.23, 'h': 224.2457, 'l': 224.16, 'c': 224.16, 'v': 73957, 'n': 314, 'vw': 224.190564}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:01:00Z', 'o': 224.16, 'h': 224.24, 'l': 224.16, 'c': 224.24, 'v': 98519, 'n': 547, 'vw': 224.200519}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:02:00Z', 'o': 224.244, 'h': 224.27, 'l': 224.22, 'c': 224.265, 'v': 72135, 'n': 390, 'vw': 224.251676}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:03:00Z', 'o': 224.26, 'h': 224.26, 'l': 224.21, 'c': 224.21, 'v': 46622, 'n': 260, 'vw': 224.246993}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:04:00Z', 'o': 224.21, 'h': 224.21, 'l': 224.16, 'c': 224.17, 'v': 93427, 'n': 445, 'vw': 224.19413}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:05:00Z', 'o': 224.17, 'h': 224.23, 'l': 224.165, 'c': 224.17, 'v': 71374, 'n': 422, 'vw': 224.20123}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:06:00Z', 'o': 224.17, 'h': 224.1999, 'l': 224.1, 'c': 224.17, 'v': 123404, 'n': 567, 'vw': 224.149788}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:07:00Z', 'o': 224.16, 'h': 224.165, 'l': 224.1, 'c': 224.1, 'v': 101808, 'n': 498, 'vw': 224.127049}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:08:00Z', 'o': 224.1, 'h': 224.1, 'l': 224.05, 'c': 224.065, 'v': 97442, 'n': 584, 'vw': 224.113803}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:09:00Z', 'o': 224.07, 'h': 224.1, 'l': 224.05, 'c': 224.099, 'v': 59216, 'n': 391, 'vw': 224.078931}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:10:00Z', 'o': 224.09, 'h': 224.11, 'l': 224.06, 'c': 224.09, 'v': 49423, 'n': 329, 'vw': 224.090925}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:11:00Z', 'o': 224.09, 'h': 224.12, 'l': 224.06, 'c': 224.11, 'v': 48010, 'n': 275, 'vw': 224.102582}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:12:00Z', 'o': 224.12, 'h': 224.16, 'l': 224.11, 'c': 224.13, 'v': 61775, 'n': 346, 'vw': 224.138867}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:13:00Z', 'o': 224.12, 'h': 224.16, 'l': 224.1, 'c': 224.16, 'v': 49979, 'n': 264, 'vw': 224.125687}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:14:00Z', 'o': 224.155, 'h': 224.17, 'l': 224.13, 'c': 224.17, 'v': 92209, 'n': 447, 'vw': 224.149245}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:15:00Z', 'o': 224.17, 'h': 224.19, 'l': 224.16, 'c': 224.16, 'v': 36945, 'n': 204, 'vw': 224.171563}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:16:00Z', 'o': 224.165, 'h': 224.21, 'l': 224.155, 'c': 224.19, 'v': 168690, 'n': 795, 'vw': 224.19607}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:17:00Z', 'o': 224.19, 'h': 224.1935, 'l': 224.18, 'c': 224.19, 'v': 38689, 'n': 232, 'vw': 224.188553}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:18:00Z', 'o': 224.19, 'h': 224.22, 'l': 224.19, 'c': 224.22, 'v': 48261, 'n': 307, 'vw': 224.200609}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:19:00Z', 'o': 224.22, 'h': 224.22, 'l': 224.2, 'c': 224.2, 'v': 40154, 'n': 180, 'vw': 224.207101}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:20:00Z', 'o': 224.21, 'h': 224.24, 'l': 224.18, 'c': 224.225, 'v': 155449, 'n': 780, 'vw': 224.20089}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:21:00Z', 'o': 224.2262, 'h': 224.34, 'l': 224.22, 'c': 224.315, 'v': 203813, 'n': 1003, 'vw': 224.293378}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:22:00Z', 'o': 224.31, 'h': 224.36, 'l': 224.31, 'c': 224.34, 'v': 132950, 'n': 706, 'vw': 224.339293}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:23:00Z', 'o': 224.34, 'h': 224.35, 'l': 224.33, 'c': 224.34, 'v': 56843, 'n': 297, 'vw': 224.33944}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:24:00Z', 'o': 224.3463, 'h': 224.38, 'l': 224.34, 'c': 224.35, 'v': 74913, 'n': 408, 'vw': 224.355633}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:25:00Z', 'o': 224.35, 'h': 224.36, 'l': 224.34, 'c': 224.345, 'v': 28735, 'n': 215, 'vw': 224.348568}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:26:00Z', 'o': 224.35, 'h': 224.3557, 'l': 224.31, 'c': 224.31, 'v': 96912, 'n': 381, 'vw': 224.336381}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:27:00Z', 'o': 224.31, 'h': 224.365, 'l': 224.31, 'c': 224.35, 'v': 48470, 'n': 262, 'vw': 224.337075}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:28:00Z', 'o': 224.35, 'h': 224.36, 'l': 224.34, 'c': 224.35, 'v': 31275, 'n': 165, 'vw': 224.347247}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:29:00Z', 'o': 224.3469, 'h': 224.9437, 'l': 224.29, 'c': 224.29, 'v': 42615, 'n': 256, 'vw': 224.32462}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:30:00Z', 'o': 224.3, 'h': 224.33, 'l': 224.295, 'c': 224.325, 'v': 21411, 'n': 154, 'vw': 224.316995}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:31:00Z', 'o': 224.327, 'h': 224.33, 'l': 224.32, 'c': 224.32, 'v': 39499, 'n': 231, 'vw': 224.32643}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:32:00Z', 'o': 224.33, 'h': 224.37, 'l': 224.32, 'c': 224.35, 'v': 57179, 'n': 350, 'vw': 224.338736}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:33:00Z', 'o': 224.345, 'h': 224.35, 'l': 224.29, 'c': 224.29, 'v': 39057, 'n': 251, 'vw': 224.334316}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:34:00Z', 'o': 224.295, 'h': 224.315, 'l': 224.2837, 'c': 224.29, 'v': 89487, 'n': 538, 'vw': 224.298098}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:35:00Z', 'o': 224.2853, 'h': 224.29, 'l': 224.22, 'c': 224.23, 'v': 121513, 'n': 717, 'vw': 224.244555}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:36:00Z', 'o': 224.22, 'h': 224.26, 'l': 224.21, 'c': 224.25, 'v': 76310, 'n': 471, 'vw': 224.242389}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:37:00Z', 'o': 224.25, 'h': 224.26, 'l': 224.22, 'c': 224.22, 'v': 53673, 'n': 291, 'vw': 224.233639}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:38:00Z', 'o': 224.22, 'h': 224.25, 'l': 224.22, 'c': 224.22, 'v': 78283, 'n': 468, 'vw': 224.239172}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:39:00Z', 'o': 224.22, 'h': 224.22, 'l': 224.165, 'c': 224.17, 'v': 80676, 'n': 422, 'vw': 224.192699}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:40:00Z', 'o': 224.16, 'h': 224.17, 'l': 224.11, 'c': 224.11, 'v': 78196, 'n': 475, 'vw': 224.130473}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:41:00Z', 'o': 224.11, 'h': 224.126, 'l': 224.08, 'c': 224.11, 'v': 78531, 'n': 396, 'vw': 224.10504}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:42:00Z', 'o': 224.1157, 'h': 224.1157, 'l': 224.06, 'c': 224.07, 'v': 85608, 'n': 477, 'vw': 224.091072}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:43:00Z', 'o': 224.07, 'h': 224.08, 'l': 224.04, 'c': 224.06, 'v': 65926, 'n': 355, 'vw': 224.057613}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:44:00Z', 'o': 224.06, 'h': 224.11, 'l': 224.06, 'c': 224.07, 'v': 73864, 'n': 363, 'vw': 224.078735}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:45:00Z', 'o': 224.07, 'h': 224.12, 'l': 224.03, 'c': 224.11, 'v': 121398, 'n': 568, 'vw': 224.061111}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:46:00Z', 'o': 224.11, 'h': 224.18, 'l': 224.1001, 'c': 224.13, 'v': 147174, 'n': 634, 'vw': 224.141264}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:47:00Z', 'o': 224.14, 'h': 224.1501, 'l': 224.11, 'c': 224.11, 'v': 53150, 'n': 274, 'vw': 224.131109}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:48:00Z', 'o': 224.115, 'h': 224.1168, 'l': 224.01, 'c': 224.01, 'v': 161330, 'n': 772, 'vw': 224.045514}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:49:00Z', 'o': 224.02, 'h': 224.04, 'l': 223.96, 'c': 224.0144, 'v': 227071, 'n': 991, 'vw': 223.991483}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:50:00Z', 'o': 224.02, 'h': 224.04, 'l': 224.0101, 'c': 224.04, 'v': 43674, 'n': 233, 'vw': 224.025287}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:51:00Z', 'o': 224.04, 'h': 224.08, 'l': 224.03, 'c': 224.08, 'v': 69206, 'n': 380, 'vw': 224.050572}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:52:00Z', 'o': 224.08, 'h': 224.12, 'l': 224.072, 'c': 224.115, 'v': 160681, 'n': 658, 'vw': 224.093932}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:53:00Z', 'o': 224.11, 'h': 224.1257, 'l': 224.09, 'c': 224.09, 'v': 29319, 'n': 236, 'vw': 224.112589}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:54:00Z', 'o': 224.09, 'h': 224.09, 'l': 224.035, 'c': 224.08, 'v': 136940, 'n': 710, 'vw': 224.060011}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:55:00Z', 'o': 224.09, 'h': 224.09, 'l': 224.04, 'c': 224.06, 'v': 87715, 'n': 535, 'vw': 224.066366}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:56:00Z', 'o': 224.06, 'h': 224.07, 'l': 224.02, 'c': 224.035, 'v': 69367, 'n': 390, 'vw': 224.043033}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:57:00Z', 'o': 224.04, 'h': 224.065, 'l': 224.02, 'c': 224.06, 'v': 66824, 'n': 340, 'vw': 224.03508}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:58:00Z', 'o': 224.05, 'h': 224.06, 'l': 224.03, 'c': 224.05, 'v': 79446, 'n': 332, 'vw': 224.045859}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T18:59:00Z', 'o': 224.04, 'h': 224.05, 'l': 223.991, 'c': 224.0199, 'v': 191650, 'n': 911, 'vw': 224.025676}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:00:00Z', 'o': 224.01, 'h': 224.06, 'l': 224.01, 'c': 224.055, 'v': 64988, 'n': 348, 'vw': 224.036094}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:01:00Z', 'o': 224.06, 'h': 224.21, 'l': 224.055, 'c': 224.19, 'v': 206407, 'n': 802, 'vw': 224.118101}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:02:00Z', 'o': 224.19, 'h': 224.19, 'l': 224.15, 'c': 224.165, 'v': 77619, 'n': 446, 'vw': 224.169878}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:03:00Z', 'o': 224.16, 'h': 224.17, 'l': 224.12, 'c': 224.125, 'v': 51264, 'n': 297, 'vw': 224.157254}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:04:00Z', 'o': 224.13, 'h': 224.16, 'l': 224.12, 'c': 224.145, 'v': 112780, 'n': 509, 'vw': 224.138813}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:05:00Z', 'o': 224.145, 'h': 224.18, 'l': 224.13, 'c': 224.155, 'v': 70530, 'n': 332, 'vw': 224.154719}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:06:00Z', 'o': 224.16, 'h': 224.1699, 'l': 224.15, 'c': 224.16, 'v': 58809, 'n': 281, 'vw': 224.159662}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:07:00Z', 'o': 224.1699, 'h': 224.1699, 'l': 224.11, 'c': 224.11, 'v': 80691, 'n': 462, 'vw': 224.131382}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:08:00Z', 'o': 224.12, 'h': 224.1653, 'l': 224.09, 'c': 224.16, 'v': 43595, 'n': 304, 'vw': 224.126199}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:09:00Z', 'o': 224.165, 'h': 224.1699, 'l': 224.13, 'c': 224.14, 'v': 62247, 'n': 282, 'vw': 224.146399}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:10:00Z', 'o': 224.145, 'h': 224.2, 'l': 224.14, 'c': 224.195, 'v': 163833, 'n': 694, 'vw': 224.181327}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:11:00Z', 'o': 224.2, 'h': 224.22, 'l': 224.19, 'c': 224.2101, 'v': 62930, 'n': 298, 'vw': 224.201178}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:12:00Z', 'o': 224.2199, 'h': 224.23, 'l': 224.2, 'c': 224.22, 'v': 78144, 'n': 330, 'vw': 224.215043}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:13:00Z', 'o': 224.23, 'h': 224.2405, 'l': 224.1869, 'c': 224.1977, 'v': 116402, 'n': 646, 'vw': 224.206415}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:14:00Z', 'o': 224.19, 'h': 224.23, 'l': 224.18, 'c': 224.23, 'v': 38175, 'n': 247, 'vw': 224.201199}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:15:00Z', 'o': 224.22, 'h': 224.24, 'l': 224.21, 'c': 224.24, 'v': 78124, 'n': 544, 'vw': 224.22162}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
"{'t': '2017-01-03T19:16:00Z', 'o': 224.24, 'h': 224.3, 'l': 224.24, 'c': 224.2943, 'v': 63184, 'n': 351, 'vw': 224.262312}",SPY,U1BZfE18MjAxNy0wMS0wNFQxNTo0MDowMC4wMDAwMDAwMDBa
